instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿phi.pa.9005,﻿academy,﻿Young Ladies' French and English Academy,English,,"﻿Gothic Mansion, Chestnut Street",,,﻿Philadelphia County,﻿Philadelphia,﻿Philadelphia,﻿PA,﻿PA,39.95020711,-75.15955434,,,,﻿#REF!,,﻿Madame Hery du Jarday,,﻿lady Superior,,,,﻿conducted by Les Dames de la Retraite,,1833,"﻿maybe this one?: https://digital.library.villanova.edu/Item/vudl:99156#?xywh=-1426%2C-180%2C5672%2C2394 ; https://www.jstor.org/stable/44210029?seq=19 - the almanac mentions the Gothic Mansion, and this is definitely where the academy was, or was nearby","﻿French and English, sacred and profane history, ancient and modern geography, mythology, ornamental needle work, spanish and italian, dancing, music",﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.0255,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,39.9454202,-75.1536495,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.0028_02,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,39.9600149,-75.2248702,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
