instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,temp,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,273.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,274.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,275.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,276.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,277.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,278.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,279.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,280.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,281.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,282.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,283.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,284.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,285.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,286.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,287.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,288.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,289.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,290.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,291.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,292.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,293.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,294.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,295.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,296.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,297.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,298.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,299.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,300.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,301.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,302.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,303.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,304.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,305.0,﻿,﻿,﻿St. Paul,StPaul
﻿stp.mn.0129_02,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,﻿Rice County,,﻿Faribault,﻿MN,,,,,,,,,,,,,,,,,1869,306.0,﻿,﻿,﻿St. Paul,StPaul
