instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,Unnamed: 33,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿chi.il.9005,﻿church,not recorded,English,﻿church to be built,﻿Hancock Prairie,,﻿Fulton County,,,,﻿IL,,,,,﻿visited  [by] Rev. Irenæus St. Cyr,,﻿ire_s_cyr_901,﻿Rev.,﻿Irenæus St. Cyr,,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿chi.il.9004,﻿church,not recorded,English,,,,﻿McDonough County,,,,﻿IL,,,,,﻿visited  [by] Rev. Irenæus St. Cyr,,﻿ire_s_cyr_901,﻿Rev.,﻿Irenæus St. Cyr,,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿chi.il.9006,﻿church,not recorded,English,,,,﻿Peoria County,,,,﻿IL,,,,,﻿visited  [by] Rev. Irenæus St. Cyr,,﻿ire_s_cyr_901,﻿Rev.,﻿Irenæus St. Cyr,,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9000,﻿church,not recorded,English,,,,﻿Sangamon County,,,,﻿IL,,,,,﻿visited  [by] Rev. Irenæus St. Cyr,,﻿ire_s_cyr_901,﻿Rev.,﻿Irenæus St. Cyr,,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿chi.il.9007,﻿church,﻿St. Simon Apostle,English,,﻿Crooked Creek,,﻿Hancock County,,,,﻿IL,,,,,,,﻿ire_s_cyr_901,﻿Rev.,﻿Irenæus St. Cyr,,,,,,,,1838,﻿https://en.wikipedia.org/wiki/Crooked_Creek_(Illinois),,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9008,﻿church,﻿St. Thomas's Church,﻿Sermon in English,,,,,,﻿Columbia,,﻿IL,,,,,﻿visited once a month by Rev. R. Loisel,,﻿reg_loisel_901,﻿Rev.,﻿Regis Loisel,,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿lit.ar.9000,﻿church,﻿St. Irenæus,﻿Sermon in English and French,,,,﻿Jefferson County,,﻿Pine Bluff,﻿Pine Bluff,﻿AR,﻿AR,34.21378194,-92.00170641,,,,﻿enn_dupuy_901,﻿Rev.,﻿Ennemund Dupuy,,,,,,,,1838,﻿https://www.dolr.org/parishes/st-peter-church-pine-bluff,,,,﻿,﻿,﻿St. Louis,StLouis
﻿lit.ar.9000,﻿church,﻿St. Irenæus,﻿Sermon in English and French,,,,﻿Jefferson County,,﻿Pine Bluff,﻿Pine Bluff,﻿AR,,34.21378194,-92.00170641,,,,﻿pet_donelly_901,﻿Rev.,﻿Peter Donelly,,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿lit.ar.0003,﻿church,not recorded,English,,,,,﻿Arkansas County,﻿Arkansas Post,﻿Gillett,﻿AR,﻿AR,34.01382102,-91.34448215,,﻿occasionally visited by [Rev. Ennemund Dupuy],,﻿enn_dupuy_901,﻿Rev.,﻿Ennemund Dupuy,,,,,,,,1838,﻿https://www.nps.gov/arpo/learn/historyculture/index.htm ; https://home.nps.gov/arpo/learn/historyculture/arpo-timeline-4-decline.htm ; last list shows that this church in Arkansas Post was a short-lived effort,,,,﻿,﻿,﻿St. Louis,StLouis
﻿lit.ar.0003,﻿church,not recorded,English,,,,,﻿Arkansas County,﻿Arkansas Post,﻿Gillett,﻿AR,,34.01382102,-91.34448215,,﻿occasionally visited by [Rev. Peter Donelly],,﻿pet_donelly_901,﻿Rev.,﻿Peter Donelly,,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿dub.ia.0001,﻿church,﻿St. Raphael's,﻿Sermon in English,,,,,,﻿Dubuque,,,﻿IA,42.4951947,-90.6668325,,﻿attended by the Rev. Samuel Mazzuchelli,,﻿sam_mazzuchelli_901,﻿Rev.,﻿Samuel Mazzuchelli,﻿O.P.,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿dub.ia.9001,﻿church,﻿St. Mary's,English,"﻿In this place a lot of ground has been purchased, and materials prepared to build a church under the title of St. Mary's",﻿Mill Seat,﻿18 miles east of Dubuque,,,,,,﻿IA,,,,﻿visited occasionally by Rev. Samuel Mazzuchelli,,﻿sam_mazzuchelli_901,﻿Rev.,﻿Samuel Mazzuchelli,﻿O.P.,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿dub.ia.0041,﻿church,not recorded,English,"﻿Preparations have been made to build a brick church, 53 feet long and 32 wide",,﻿100 miles below Dubuque,,,﻿Devenport,﻿Davenport,,﻿IA,,,,﻿visited occasionally by Rev. Samuel Mazzuchelli,,﻿sam_mazzuchelli_901,﻿Rev.,﻿Samuel Mazzuchelli,﻿O.P.,,,,,,,1838,﻿https://www.stanthonysdavenportiowa.org/parish-history.html,,,,﻿,﻿,﻿St. Louis,StLouis
﻿chi.il.9008,﻿mission,not recorded,English,"﻿established in 1836, among the Kickapoos, by the late Rev. Charles Van Quickenborne",﻿Kickapoo Village,﻿Indian Territory,,,,,,﻿IL,,,,,,﻿fel_l_verreydt_001,﻿Rev.,﻿John F. L. Verreydt,﻿S.J.,,,﻿religious,﻿3 lay brothers,﻿Society of Jesus,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿chi.il.9008,﻿mission,not recorded,English,"﻿established in 1836, among the Kickapoos, by the late Rev. Charles Van Quickenborne",﻿Kickapoo Village,﻿Indian Territory,,,,,,,,,,,,﻿chr_hoecken_901,﻿Rev.,﻿Christian Hoecken,﻿S.J.,,,﻿religious,﻿3 lay brothers,﻿Society of Jesus,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,﻿MO,37.72702392,-89.88984099,,,,﻿joh_timon_001,﻿Very Rev.,﻿John Timon,﻿C.M.,﻿Superiour,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿don_olivier_901,﻿Rev.,﻿Donatian Oliver,,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿jos_paquin_901,﻿Rev.,﻿Joseph Paquin,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿joh_m_odin_001,﻿Rev.,﻿John M. Odin,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿joh_b_tornatore_001,﻿Rev.,﻿John B. Tornatore,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿jos_wiseman_901,﻿Rev.,﻿Joseph Wiseman,,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿cha_morachini_901,﻿Rev.,﻿Charles Morachini,,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿bla_raho_901,﻿Rev.,﻿Blasius Raho,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿bar_rolando_901,﻿Rev.,﻿Bartholomew Rolando,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿fra_simonin_901,﻿Rev.,﻿Francis Simonin,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿a_j_gandolpho_901,﻿Rev.,﻿A. J. Gandolpho,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿joh_kenny_901,﻿Rev.,﻿John Kenny,,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿amb_heim_901,﻿Rev.,﻿Ambrose Heim,,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007_02,﻿seminary,﻿St. Mary's Seminary,﻿Sermon in English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,,37.72702392,-89.88984099,,,,﻿jos_j_giustiniani_001,﻿Rev.,﻿Joseph Giustiniani,﻿C.M.,,,,,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0149,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,,﻿Florissant,,﻿MO,,,,,,,﻿the_de-theux_901,﻿Rev.,﻿Theodore De Theux,﻿S.J.,﻿Rector,﻿and Master of Novices,﻿religious,﻿14 novices,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0149,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,,﻿Florissant,,﻿MO,,,,,,,﻿joh_shoenmaker_901,﻿Rev.,﻿John Shoenmaker,﻿S.J.,,,﻿religious,﻿14 novices,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0149,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,,﻿Florissant,,﻿MO,,,,,,,﻿the_de-leeuw_001,﻿Rev.,﻿Theodore De Leeuw,﻿S.J.,,,﻿religious,﻿14 novices,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0149,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,,﻿Florissant,,﻿MO,,,,,,,﻿ant_eisvogels_901,﻿Rev.,﻿Anthony Eisvogels,﻿S.J.,,,﻿religious,﻿14 novices,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0149,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,,﻿Florissant,,﻿MO,,,,,,,﻿bar_kruynen_901,﻿Rev.,﻿Bartholomew Kruynen,﻿S.J.,,,﻿religious,﻿14 novices,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0149,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,,﻿Florissant,,﻿MO,,,,,,,﻿vic_paillasson_901,﻿Rev.,﻿Victor Paillasson,﻿S.J.,,,﻿religious,﻿14 novices,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0149,﻿novitiate,﻿Novitiate of the Society of Jesus,English,,,,﻿St. Louis County,,﻿Florissant,,﻿MO,,,,,,,﻿eut_gauthier_901,﻿Rev.,﻿Eutrop Gauthier,﻿S.J.,,,﻿religious,﻿14 novices,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,﻿MO,38.63642647,-90.2342251,,,,﻿pet_j_verhaegen_001,﻿Rev.,﻿Peter Joseph Verhægen,﻿S.J.,﻿Superior,,﻿teacher,﻿6 professors,,,1838,﻿https://www.slu.edu/timeline/index.php,"﻿The Mercantile Department embraces Reading, Writing, the English and French Languages, Poetry, Rhetoric, History, Geography, Mythology, Book-Keeping, Arithmetic, Algebra, Geometry, the use of the Globes, Trigonometry, Mensuration, and Survey-ng. The Classical Department, besides the above specified subjects, comprises the Latin and Greek Languages, Logic, Metaphysics, Moral and Natural Philosophy, and the higher branches of the Mathematics.",,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.63642647,-90.2342251,,,,﻿joh_a_elet_901,﻿Rev.,﻿John A. Elet,﻿S.J.,﻿President,,﻿priest,﻿7 students of divinity,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.63642647,-90.2342251,,,,﻿geo_a_carrell_901,﻿Rev.,﻿George Carrell,﻿S.J.,,,﻿teacher,﻿162 scholars,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.63642647,-90.2342251,,,,﻿ferdinand_901,﻿Rev.,﻿Ferdinand,﻿S.J.,,,﻿boarder,﻿140 boarders,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.63642647,-90.2342251,,,,﻿jam_van-de-velde_901,﻿Rev.,﻿James Van de Velde,﻿S.J.,,,﻿extern,﻿22 externs,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.63642647,-90.2342251,,,,﻿her_aelen_901,﻿Rev.,﻿Herman Aelen,﻿S.J.,,,﻿extern,﻿22 externs,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0148,﻿college,﻿St. Louis University,English,,,,,﻿St. Louis County,﻿St. Louis,﻿St. Louis,﻿MO,,38.63642647,-90.2342251,,,,﻿egi_de-bruyn_901,﻿Rev.,﻿Egidius De Bruyn,﻿S.J.,,,﻿extern,﻿22 externs,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9007,﻿college,﻿St. Mary's College,English,,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,﻿MO,37.72702392,-89.88984099,,,,﻿joh_bouillier_901,﻿Rev.,﻿John Boullier,,﻿treasurer,,﻿student,﻿80 students,,,1838,"﻿https://en.wikipedia.org/wiki/St._Mary%27s_of_the_Barrens_Catholic_Church_(Perryville,_Missouri) ; St. Mary of the Barrens (Perry County, Missouri) - Missouri Life TV Season 5 - YouTube",,,﻿incorporated by the General Assembly of the State of Missouri,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9004_02,﻿school,﻿St. Charles's Day School,English,﻿for boys,,,,,﻿St. Charles,,﻿MO,,,,,,,﻿mic_hoye_901,﻿Rev.,﻿Michael Hoye,﻿S.J.,﻿Teacher,,﻿teacher,﻿40 scholars,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0062_02,﻿school,﻿St. Ferdinand's Day School,English,﻿for boys,,,,,﻿Florissant,,﻿MO,,,,,,,﻿cor_o-leary_901,﻿Rev.,﻿Cornelius O'Leary,﻿S.J.,﻿teacher,,﻿teacher,﻿20 scholars,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0150,﻿convent,﻿Convent of the Ladies of the Sacred Heart,English,﻿founded by the munificence of John Mullanphy,,,,,﻿St. Louis,,﻿MO,,38.61475839,-90.1916941,,,,,,﻿Madame Catherine Thieffry,,﻿Superiour,,﻿religious,﻿16 religious,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0150,﻿convent,﻿Convent of the Ladies of the Sacred Heart,English,﻿founded by the munificence of John Mullanphy,,,,,﻿St. Louis,,﻿MO,,38.61475839,-90.1916941,,,,,,,,,,﻿student,﻿80 day scholars,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0150,﻿convent,﻿Convent of the Ladies of the Sacred Heart,English,﻿founded by the munificence of John Mullanphy,,,,,﻿St. Louis,,﻿MO,,38.61475839,-90.1916941,,,,,,,,,,﻿child,﻿22 orphans,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0062_02&0062_03,﻿convent and academy,﻿Convent and Female Academy of the Ladies of the Sacred Heart,English,﻿here is the novitiate of the Ladies of the Sacred Heart,﻿at St. Ferdinand,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,﻿MO,38.79522382,-90.32720227,,,,,,﻿Madame Philipine Duchesne,,﻿Superiour,,﻿religious,﻿4 religious,﻿Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0062_02&0062_03,﻿convent and academy,﻿Convent and Female Academy of the Ladies of the Sacred Heart,English,﻿here is the novitiate of the Ladies of the Sacred Heart,﻿at St. Ferdinand,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,,38.79522382,-90.32720227,,,,,,,,,,"﻿young ladies, boarder",﻿29 boarders,﻿Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0062_02&0062_03,﻿convent and academy,﻿Convent and Female Academy of the Ladies of the Sacred Heart,English,﻿here is the novitiate of the Ladies of the Sacred Heart,﻿at St. Ferdinand,,,﻿St. Louis County,﻿Florissant,﻿Florissant,﻿MO,,38.79522382,-90.32720227,,,,,,,,,,﻿extern,﻿30 externs,﻿Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9004_02&9004_03,﻿convent and academy,﻿Convent and Female Academy,English,,﻿at St. Charles,,,,﻿St. Charles,,﻿MO,,,,,,,,,﻿Madame Lucille Mathevon,,﻿Superiour,,﻿religious,﻿6 religious,﻿Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9004_02&9004_03,﻿convent and academy,﻿Convent and Female Academy,English,,﻿at St. Charles,,,,﻿St. Charles,,﻿MO,,,,,,,,,,,,,"﻿young ladies, boarder",﻿25 boarders,﻿Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9004_02&9004_03,﻿convent and academy,﻿Convent and Female Academy,English,,﻿at St. Charles,,,,﻿St. Charles,,﻿MO,,,,,,,,,,,,,﻿extern,﻿30 externs,﻿Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9011&9011_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,﻿near St. Mary's Seminary,,﻿Perry County,﻿Perry County,﻿Bethlehem,﻿Perryville,﻿MO,﻿MO,,,,,,,﻿Mother,﻿Benedicta Fenwick,,﻿Superiour,,﻿student,﻿50 pupils,,,1838,﻿https://history.ky.gov/markers/bethlehem-academy,"﻿Reading, Writing, Grammar, Arithmetic, Geography, History, Paint-ing. French, Needle Work, Embroidery, Music, etc.",,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9011&9011_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,﻿near St. Mary's Seminary,,﻿Perry County,﻿Perry County,﻿Bethlehem,﻿Perryville,﻿MO,,,,,,,,,,,,,﻿boarder,﻿40 boarders,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9011&9011_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,﻿near St. Mary's Seminary,,﻿Perry County,﻿Perry County,﻿Bethlehem,﻿Perryville,﻿MO,,,,,,,,,,,,,﻿religious,﻿14 religious,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9012&9012_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,,,﻿Madison County,﻿Madison County,﻿Frederickstown,﻿Fredericktown,﻿MO,﻿MO,,,,,,,,,,,,﻿religious,﻿5 religious,,,1838,﻿Some history of the convent here on page 21: https://digital.library.missouri.edu/sites/default/files/2025-02/mu_417725.pdf,"﻿They will teach Reading, Writing, Grammar, Arithmetic, Geography, History, Painting, French, Needle work, Em-broidery, Music, etc.",,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0136_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,,,,,﻿St. Genevieve,,﻿MO,,,,,,,,﻿Mother,﻿Agnes Hearth,,﻿Superiour,,﻿religious,﻿6 sisters,,,1838,﻿https://visitstegen.com/,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.0136_02,﻿convent and academy,﻿Convent and Female Academy of the Sisters of Loretto,English,,,,,,﻿St. Genevieve,,﻿MO,,,,,,,,,,,,,﻿teacher,﻿30 scholars,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0020_02,﻿convent and academy,﻿Convent and Female Academy of the Order of St. Joseph,English,,,,,,﻿Cahokias,,﻿IL,,,,,,,,﻿Sister,﻿Febronia Fontbonne,,﻿Superiour,,﻿religious,﻿4 sisters,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.0020_02,﻿convent and academy,﻿Convent and Female Academy of the Order of St. Joseph,English,,,,,,﻿Cahokias,,﻿IL,,,,,,,,,,,,,﻿student,﻿25 pupils,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9000_02,﻿convent and academy,﻿Convent and Female Academy of the Order of St. Joseph,English,,,,,,﻿Carondolet,,﻿MO,,,,,,,,﻿Sister,﻿Delphine Fontbonne,,﻿Superiour,,﻿religious,﻿4 sisters,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9000_02,﻿convent and academy,﻿Convent and Female Academy of the Order of St. Joseph,English,,,,,,﻿Carondolet,,﻿MO,,,,,,,,,,,,,﻿teacher,﻿20 scholars,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9002_02,﻿convent and academy,﻿Convent of the Visitation,English,﻿the sisters have a flourishing Academy under their charge,,,,,﻿Kaskakia,,﻿IL,,,,,,,,,,,,,﻿religious,﻿11 professed sisters,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9002_02,﻿convent and academy,﻿Convent of the Visitation,English,﻿the sisters have a flourishing Academy under their charge,,,,,﻿Kaskakia,,﻿IL,,,,,,,,,,,,,﻿religious,﻿3 postulants,,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿alt.il.9002,﻿academy,﻿Young Ladies' Academy of the Visitation,English,"﻿further information can be obtained from Rev. F. B. Jamison, St. Louis; Col. Menard, Kaskakia; F. Rozier, St. Genevieve, MO",,,,﻿Randolph County,﻿Kaskakia,﻿Kaskakia,﻿IL,﻿IL,,,,,,,,﻿M. Ellen Flannigan,,﻿Directress,,,,,,1838,,"﻿English, Orthography, Reading, Writing, Arithmetic, English and French, Grammar and Composition, Geography, Sacred and Profane History, Ancient and Modern Chronology, Mythology, Poetical Composition, Rhetoric, Philosophy, Chemistry, Astronomy, Use of the Maps and Globes. Also, Music, vocal and instrumental, on the Harp, Piano and Guitar, Painting in water colours and on Velvet, plain and ornamental Needle-work, Tapestry, Lace and Bead work, &c.",,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9031,﻿orphan asylum and day school,not recorded,English,﻿for boys,,,,,﻿St. Louis,,﻿MO,,,,,,,,﻿Sister,﻿Angela Hughes,,﻿Superiour,,﻿child,﻿45 male orphans,﻿Sisters of Charity,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9031,﻿orphan asylum and day school,not recorded,English,﻿for boys,,,,,﻿St. Louis,,﻿MO,,,,,,,,,,,,,﻿student,﻿28 day scholars,﻿Sisters of Charity,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9032,﻿hospital,not recorded,English,"﻿the number of patients in this establishment, is from 40 to 60",,,,,﻿St. Louis,,﻿MO,,,,,,,,﻿Sister,﻿Francis Xavier Love,,﻿Superiour,,,,﻿Sisters of Charity,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
﻿stl.mo.9054,﻿orphan asylum,not recorded,English,,,,,,﻿St. Louis,,﻿MO,,,,,,,,,,,,,﻿child,﻿22 orphans,﻿under the Ladies of the Sacred Heart,,1838,,,,,﻿,﻿,﻿St. Louis,StLouis
